movie_id,user_name,rating,comment_time,comment_info,votes_num,user_url,comment_date
34841067,фю,5.0,2021-02-12 10:13:58,"《你好，李焕英》（X）
《关于妈妈用异世界转生工具去参加试炼这档子事》（X）
《Hi，mom》（√）
神作，绝对的神作。这不比《成神之日》催泪？这不比《半妖的夜叉姬》用心？这不比《唐人街探案3》悬疑？",11716,https://www.douban.com/people/213073594/,2021-02-12
34841067,王食欲,5.0,2021-02-13 01:28:31,在电影院哭得稀里哗啦。隔壁座的小姐姐也在哭。她问我：想妈了？我说：嗯！小姐姐：你也春节没回家？我指了指前面：我妈坐第三排，我俩没买着连号的座。这下小姐姐哭得更凶了。,8666,https://www.douban.com/people/towelcatryna/,2021-02-13
34841067,孙小Q的妈咪,3.0,2021-02-16 08:04:57,看到8.3分才决定去看的，看完了，就这？是我要求太高了吗？很多桥段感觉很刻意和做作，张小菲的假笑只有我感受到了吗……最后的反转的确有感动到，但也不至于如热搜所说湿了两个口罩吧，我还特意有所准备，我的感受是这部剧营销过头了吧,957,https://www.douban.com/people/209306995/,2021-02-16
34841067,停止狡辩,4.0,2021-02-13 22:32:07,跟唐人街探案三的分数相比，很明显观众们评判电影的标准不仅在于你拍的好坏，而更在于你拍的态度是否真诚,14787,https://www.douban.com/people/206817517/,2021-02-13
34841067,朝暮雪,3.0,2021-02-14 19:56:45,"贾晓玲撮合李焕英和沈光林这段有很多笑点，但内核是很扎心的。
因为它体现了贾晓玲的自卑和丧，她觉得自己活着什么用都没有，她凭借自己无法让母亲过上更好的生活，所以她才想出这个办法。
很多人看了《李焕英》后都说：如果母亲生的不是我，她是不是会过得更幸福。
但这并不是电影想要表达的主题，电影想表达的是，你的母亲觉得有你这样的儿女，就已经很幸福了。
贾晓玲说她会看相，她看到李焕英未来的女儿会出国留学，而且收入很高。
而李焕英说，我的女儿，我就让她健康快乐就行了。
其实天下母亲都是如此。
如果我们能功成名就当然更好，但如果我们没有功成名就，难道她们就会觉得我们不配做她们的儿女吗？
事实是无论我们贫穷还是富贵，成功还是平凡，她们都会以我们为傲。
因为重要的不是我们做出多大的成就，重要的是“我们”。",633,https://www.douban.com/people/lingrui1995/,2021-02-14
34841067,MilkyWay18,5.0,2021-02-13 23:02:36,最戳我的就是在知道了48岁的李焕英是穿越回去的后，想起那句“我这一辈子过得挺幸福的，怎么就没人相信呢。”,6472,https://www.douban.com/people/144408455/,2021-02-13
34841067,赏味杂货铺,3.0,2021-02-18 14:20:27,有一种“上当”了的感觉，第一次觉得豆瓣评分不可信,665,https://www.douban.com/people/169147663/,2021-02-18
34841067,天马星,2.0,2021-02-12 10:34:34,郭敬明开创了PPT电影，开心麻花开创了舞台剧电影，贾玲开创了小品电影，他们都是前途光明的人。,8600,https://www.douban.com/people/cinestar/,2021-02-12
34841067,蜜汁,5.0,2021-02-12 12:29:02,意识到妈妈什么都知道的时候，我哭到抽搐。贾玲太有才了。在读你和我时就在想，逝去的父母是靠儿女的记忆继续活着，而如果你可以写作，或者像贾玲一样用一部电影来纪念，那他们就一直活着。他们的精彩也都没有被忘却。这是贾玲给自己的交代。我不停的想，到底我不能接受的是什么，如果她的一生在自己活着时就去全都熠熠闪光，那死去时也不能称之为遗憾，只是命运。,6493,https://www.douban.com/people/SarahCheung/,2021-02-12
34841067,北投少年他,2.0,2021-02-12 11:09:35,把二十多分钟的小品拉长到两个小时，没有好导演和好剧本还是省省吧。,2365,https://www.douban.com/people/154588192/,2021-02-12
34841067,嘟嘟熊之父,2.0,2021-02-12 12:14:25,圆故事的方式太拙劣，谁说母亲的归宿只有牺牲自己成就别人？原版小品用三十分钟向我们展示了操劳一生的母亲年少时不被女儿所知的单纯和快乐，那是属于她自己的黄金年代；而电影用一百三十分钟向我们展示了母亲即便在弥留之际回到过去，依然一心只想陪女儿演戏让女儿开心。小品的哭点在于不舍与悔恨，电影的哭点在于崇高而伟大的母爱。不过如果贾玲能靠这片坐稳中国喜剧第一把交椅，再也不用跟沈腾陈赫这些老黄瓜合作，向我国油腻中年男导演看齐找一些脸蛋肉体都完美的年轻男演员搭戏，也算是功德一件。,1632,https://www.douban.com/people/duduxiongzhifu/,2021-02-12
34841067,哪吒男,3.0,2021-02-12 18:53:46,催泪神器，给四颗星五颗星都可以理解，毕竟大家都太想“让妈妈高兴”了。,545,https://www.douban.com/people/nezhaboy/,2021-02-12
34841067,没有感情的机器,2.0,2021-02-12 11:20:29,张小斐还行，整体观感就像看现如今强迫你笑你哭的春晚小品，对不起我真的入不了戏。,1324,https://www.douban.com/people/122454843/,2021-02-12
34841067,走路去东京,5.0,2021-02-12 10:35:53,这是今年春节档，我最最想看的一部电影。《你好李焕英》的小品，是千禧年之后我心目中最佳小品前三，即便珠玉在前，当得知要影视化的时候，依然期待爆棚。作为贾玲的导演处女座，这部作品是值得肯定的，笑点泪点恰到好处，没有硬搞笑也没有刻意煽情。子欲养而亲不待，她在讲一个珍惜亲情的故事，也在讲当代女性意识的觉醒，不鼓吹生育，不鼓吹婚姻，而是让我们看到，任何一个女性在成为妈妈之前，第一个身份首先应该是她自己。祝天下所有“李焕英”永远快乐。,4165,https://www.douban.com/people/AllanLee0827/,2021-02-12
34841067,楚肥羊,5.0,2021-02-13 20:02:36,贾玲说她把心掏出来给观众看了，我想说，我看到了。,3540,https://www.douban.com/people/61718944/,2021-02-13
34841067,刘源,3.0,2021-02-12 10:35:17,仅强于《囧妈》，结尾不错改分了,532,https://www.douban.com/people/53763562/,2021-02-12
34841067,盲忙,4.0,2021-02-12 10:29:33,笑后有泪，温暖感动却不过分煽情，它正是这个春节最需要的电影。期待贾玲和沈腾这两位喜剧界扛把子的合作已经很久了，这部终于让愿望达成，两位除了保有鲜明的个人特色外，还催出了不一样的化学效应。尤其是沈腾，这次塑造的角色非常另类。最难得的是，本片还塑造了一个独立而自强的母亲形象，也在提醒我们：她是母亲，但她更是自己，身为儿女一定不要忘记这一点，在她们对我们有求必应的同时，我们更要尊重她们作为一个独立的人的存在。而对于今年过年不能回家的我来说，看完后更加想念母亲了，她也是从片中那个时代的国营单位走出来的，想要回家陪她再看一次，她一定会觉得像回到自己的年轻时代，希望还能赶得上！,8431,https://www.douban.com/people/jundle/,2021-02-12
34841067,xi-xia,5.0,2021-02-12 13:24:59,喜剧的内核是悲剧，这封贾玲写给妈妈的情书，也是中国很多妈妈的写照。有时候真的觉得，她的后半生似乎一无所有，除了我。,3328,https://www.douban.com/people/momo711/,2021-02-12
34841067,Eurus,5.0,2021-02-13 11:50:45,最让人泪崩的是，我知晓未来所发生的一切，依然选择你这件小棉袄来陪我走过一生。,3320,https://www.douban.com/people/108312317/,2021-02-13
34841067,再懒不能懒ID,4.0,2021-02-14 22:58:35,我以为是我在为你圆梦，其实还是你陪着我做了一场好梦。,7079,https://www.douban.com/people/47824718/,2021-02-14
34841067,惊蛰小白,4.0,2021-02-12 10:13:08,这扑面而来的复古系笑感啊哈哈哈哈哈，感觉是属于母上大人的时代精彩~~片子笑点暖点可可爱爱，冷不丁就还让人会鼻头一酸。不得不讲啊，old school还是很触动我的。这亲情治愈系的喜剧是妥妥符合春节档可以约上爸妈一起看电影的了，毕竟给爸妈安利贾玲&沈腾真的毫不费力哈哈哈~~然后更重要的是，贾玲镜头下的张小斐，灰常美啊，不单是女儿滤镜，这个女性视角下的女性，让人觉得是这般温暖且充满力量呢,6001,https://www.douban.com/people/jingzhebaai/,2021-02-12
34841067,白子耀眼,2.0,2021-02-12 11:48:38,我不喜欢，我不觉得好笑，也不觉得感动,1373,https://www.douban.com/people/171964755/,2021-02-12
34841067,陀螺凡达可,2.0,2021-02-13 12:59:08,2.5 穿越梗是人家三十多年前玩剩下的套路，拍得也很糟糕（导演问题），全程味同嚼蜡，直到最后那个反转。这是皮克斯式的情感/视角反转（参考瓦力、玩具3和Coco），学到了精髓而奏效，可惜又处理得过于繁重拖沓。当然电影之外的真情实感的确很动人。,933,https://www.douban.com/people/cabaret/,2021-02-13
34841067,弱水漾漾,5.0,2021-02-17 15:57:45,为什么表妹撕了你刚拿到的结婚证你都不生气。因为那是你女儿啊。,2395,https://www.douban.com/people/laizy-/,2021-02-17
34841067,陈屾,5.0,2021-02-12 16:18:57,笑的不尴尬，哭的脑壳疼。,2179,https://www.douban.com/people/68937767/,2021-02-12
34841067,不良生,4.0,2021-02-12 14:14:39,我们都想为所爱的人做点儿什么。有人写书，有人弹唱歌，有人拍剧。如果这个人不在了， 更想好好明证他/她曾在这世界认真用力活过。贾玲选择了留下这一部电影。我喜欢贾玲身上有一种破裂和恸哭之后重新缝补起来的浑然而豁朗的快乐感，这种“笑着活下去”的乐天姿态渗透在电影里，就是你即使知道它的结局是伤感的，依然为过程中那些欢乐的时刻而真的开怀。它温暖，治愈，真挚，哀而不伤。而无论是小品还是电影，都让我在欢笑时眼眶湿湿。贾玲在电影里，终于与她的母亲偿还了一场重逢的梦——这便是世间文艺作品的力量吧，让我们与我们生命里的“李焕英”们都能有一个机会轻轻道念一声：你好啊，我很好。,3514,https://www.douban.com/people/angle223/,2021-02-12
34841067,看个电影不容易,1.0,2021-02-12 10:59:27,贾玲昨晚的喜剧已经尴尬到我了… 这个导演的电影真的更加尴尬… 还是好好当个综艺咖吧！电影就算了…别伤害影迷的眼睛了…,1975,https://www.douban.com/people/154537419/,2021-02-12
34841067,谢谢你们的鱼,2.0,2021-02-12 15:32:25,80年代性转夏洛一点不烦恼，从头到尾的无聊和尴尬，贾玲说说是讲述自己和妈妈的故事，其实真的和妈妈一点关系都没有，尤其是李焕应这个角色，就是一个工具人而已。一个小品撑长到电影长度已经很勉强了，结果还在小品里面套小品和段子就更让人难以忍受了。整个故事真的可以说一马平川，没有真正的人物矛盾，没有真正的情节波折，甚至，连整个故事的情感支点都是虚的，剧本的堆砌感实在是太强了，结构散得一塌糊涂，观众是真的好骗呀！,782,https://www.douban.com/people/reave/,2021-02-12
34841067,不眠野火,2.0,2021-02-13 03:03:59,笼统的看下豆瓣评分就去看了，真的很失望，感觉评分是刷的，不值票价和时间，贾玲值得尊敬，母爱更值得赞扬，但这种形式，就像小学的感恩大会，有一个人拼命的在台上讲，拿出各种故事拼命的渲染，好像不感动不哭就是不合适宜。,784,https://www.douban.com/people/176526249/,2021-02-13
34841067,超越影像,3.0,2021-02-21 02:37:55,值得一看，但没有你想象中那么好看，尤其是当你带着豆瓣8点多高分期待去看！都说哭的稀里哗啦，但我确实没有哭……,489,https://www.douban.com/people/161004139/,2021-02-21
34841067,乱.,5.0,2021-02-12 14:27:28,实话实说我哭抽抽了  看见张小斐想喊声妈的程度,1779,https://www.douban.com/people/3365504/,2021-02-12
34841067,金惠子,5.0,2021-02-13 19:23:27,散场以后我挎着妈妈散步回家，我想着她，她应该想着她妈妈吧。,1608,https://www.douban.com/people/43159348/,2021-02-13
34841067,钢铁的侠,1.0,2021-02-12 11:50:23,捞钱就捞钱，捆绑亲情，消费亲人，小品还不够，加长成电影，令人不齿，如果真的爱亲人，会拿出来消费么，不合情理,1815,https://www.douban.com/people/229094688/,2021-02-12
34841067,刘大壮,3.0,2021-02-14 08:33:46,"观感有些复杂 哭了
但你又知道这个哭是生理性的，被煽动的
你不太确定那是不是感动，你为这样的自己感到厌恶",420,https://www.douban.com/people/138195973/,2021-02-14
34841067,Ffffa,1.0,2021-02-12 13:37:56,打着亲情牌圈钱  说难听就叫消费亲妈,1675,https://www.douban.com/people/184332537/,2021-02-12
34841067,想睡觉,4.0,2021-02-13 09:31:02,你以为你已经很爱很爱妈妈了，但妈妈远比你想象中更爱更爱更爱你,3141,https://www.douban.com/people/211266812/,2021-02-13
34841067,少侠  我姓邢,5.0,2021-02-13 08:05:58,大家来看这一部吧，别看唐3了,1405,https://www.douban.com/people/150090945/,2021-02-13
34841067,花渡紫陌,4.0,2021-02-12 12:59:45,这个底太好了，比起以往穿越片的个人救赎迈的更深了一步。本以为影片会如同以往的俗套一般会终结在「希望孩子健康快乐」上，没想到结尾以针线为引，将「无论你在哪里我都会找到你并且保护你」的母爱穿进了观众的心里，以个人故事为本，动了真情的贾玲担得起导演的称呼。在喜剧元素上，影片也做的十分自然，不刻意不尴尬，更是在演员的选角上玩出了花，乔杉和贾玲的父女堪比去年黄渤和彭昱畅。,1961,https://www.douban.com/people/93313291/,2021-02-12
34841067,树大陈,3.0,2021-02-14 14:42:38,到底是一种怎样的执念，让焕英这老母亲，在人生最后的回光返照里，在明知晓玲的破洞牛仔裤是流行的情况下，都要把那洞给缝上？,447,https://www.douban.com/people/2911366/,2021-02-14
34841067,娜塔莉,5.0,2021-02-14 22:56:34,"不是我拉男女对立啊。当屏幕上出现 “贾玲 执导”字样的时候，就比起那些拍了几个直男癌片子就写“××× 导演作品”的，要真诚多了。
“作品”这个词是自己叫的吗。。",1267,https://www.douban.com/people/NatalieWong/,2021-02-14
34841067,徐若风,4.0,2021-02-12 11:22:53,贾玲以年代穿越设定+温情喜剧的形式，为自己离开的母亲打造了一场缅爱的仪式。笑梗包袱，不仅是裹住内在情感的调和剂，也是一种回望心中伤口时的疗愈方式，对创作者与观众之间有着双向互通的意义。时空错位的背后，是已然失去的、不能继续陪伴的遗憾。唯一一部带妈妈看的春节档电影，确实是个应景的选择，她全程情感代入到了跌宕起伏的地步。,1831,https://www.douban.com/people/ruo1996/,2021-02-12
34841067,Josiah,5.0,2021-02-12 10:18:13,好看，这是一部贾玲送给她妈妈的电影，也是一部充满女性意识的电影，你可以带着自己的妈妈去看，绝对能够从其中获得很多感悟。贾玲也是一个非常有才华的演员，整部片子非常搞笑，很多地方都非常戳我的笑点。但也是泪点笑点兼具，有很多让人意想不到的细节，尤其是结尾，神反转。所以不要被剧透，一定要亲自去看。春季档强烈推荐！,1144,https://www.douban.com/people/benjamin.z/,2021-02-12
34841067,阿蓝不难,5.0,2021-02-12 13:10:49,"“我的女儿，只要她健康快乐就行了。”本来以为只是贾晓玲穿越回了1981年，没想到原来2001年的李焕英也穿越回了20年前，这里真的设计得太巧妙了。重来一回，李焕英还是会选择当玲儿的妈妈啊。开头李焕英看见从天而降的玲儿，下意识地就要去接住玲儿，这就是母爱吧。这种感情可能真的只有母女会懂吧。
前半部分贾玲沈腾真的好好笑哈哈哈哈哈哈哈。
贾玲在影片里用了好几次华仔的歌，不愧是华仔的真爱粉。
啊对，通过黑白照片染色这一方式呈现画面也蛮有创意。
哭笑交叉的一部电影。",1158,https://www.douban.com/people/148923618/,2021-02-12
34841067,慢一点又怎样,2.0,2021-02-12 15:20:41,太过个人化了，贾玲哭了太多，纪念自己的母亲没问题，但是拍成电影给观众看，能不能考虑下观众的感受？一味宣泄导演的个人情感，拍成家庭录像自己纪念不是更好？,660,https://www.douban.com/people/lovelovecat/,2021-02-12
34841067,刘十九,3.0,2021-02-12 10:02:00,如今想看一部不着重煽情的喜剧已经成为奢求了吗,397,https://www.douban.com/people/4901199/,2021-02-12
34841067,电影幕后故事,4.0,2021-02-12 20:00:42,节奏感好，是贾玲天生的喜剧天赋。最后十分钟反转直接泪崩，为什么，因为我们每个人（30岁以上）都对妈妈有愧。这种愧疚，我们只能躲在电影院，幽暗的空间放声大哭。走出影院的那一刻，心变得又柔软一点。,1169,https://www.douban.com/people/175293106/,2021-02-12
34841067,FrancoisG,5.0,2021-02-14 19:15:45,这并不是一个穿越的故事，而是是一个母亲在弥留之际创造出来安慰女儿的梦，真的特别特别特别好，贾玲值得。9/10 ,1050,https://www.douban.com/people/G-pudge/,2021-02-14
34841067,电影榨汁,4.0,2021-02-12 11:07:01,久违的让我又哭又笑的作品，有许多可爱的笑话，看哭三次，朴实又深情。电影结束在想，如果我可以穿越到妈妈年轻的时候，可能会告诉她一定要很多书，只为自己活，即使一辈子不结婚也要去争取幸福的权利。,1282,https://www.douban.com/people/yorkfernando/,2021-02-12
34841067,MORGAN,2.0,2021-02-12 11:09:31,“观众已经笑得不行了”,619,https://www.douban.com/people/HansMelone/,2021-02-12
34841067,＃Lanius,4.0,2021-02-17 12:28:36,贾玲哭的时候很明显没有在演戏，这是最让人伤心的。,1057,https://www.douban.com/people/76579682/,2021-02-17
34841067,PPPSY,5.0,2021-02-13 10:57:34,"贾玲第一次当导演就能拍出这水准的片子，可见用心和不用心做事的区别到底在哪里，我觉得做春节烂片的导演们真的该好好反省反省。故事虽然有点像某个电视剧的剧情，但也不全是一样，加上看得出来贾玲确实放了真情实感，后面的回忆杀真的让人泪目。前半段的笑点也很多，划船那段真的笑到打滚！沈腾贾玲真的是喜剧质量的保证。而且演员们的演技还是都不错的。值得去电影院支持。",975,https://www.douban.com/people/105323384/,2021-02-13
34841067,高不帅,5.0,2021-02-16 22:33:01,感谢贾导。感谢李阿姨，是您的女儿在开局落后15亿的情况下，阻止了《唐3》这种烂片成为2021年春节档票房冠军，她永远是您的骄傲。,878,https://www.douban.com/people/106397997/,2021-02-16
34841067,西楼尘,4.0,2021-02-13 10:11:18,以为穿越是为了改变她的人生轨迹，竟然只是了却自己的遗憾。原来从天而降的大胖妞无论有多重，她都会毫不犹豫接住她的宝儿。裤子无论多破，她都会缝成小狗。今生母女一场，只能化作目送。以为她希望我有出息，原来她只需要我平安。以为她想换个女儿，原来她从没后悔。以为多了解她，原来还是误会了她。,986,https://www.douban.com/people/xilouchen/,2021-02-13
34841067,vincentblack,1.0,2021-02-12 20:53:18,不想在大过年的接受情感强奸。,1427,https://www.douban.com/people/4669267/,2021-02-12
34841067,冲动Si魔鬼,3.0,2021-02-16 18:03:59,吹的太过了，6.5分顶天了，整个就一个小品，这样的画质和声效离影院标准差太远了，网播就行了。据说投资3.8个亿，少两个0都不影响效果。要不是我的免费票没别的看了，真不会看。,386,https://www.douban.com/people/132366111/,2021-02-16
34841067,红萝卜蹲完,5.0,2021-02-14 11:29:12,"“我的女儿，只要健康快乐就行了”
神不能一直在，所以创造了妈妈",918,https://www.douban.com/people/94987090/,2021-02-14
34841067,周子舒心上钉,5.0,2021-02-14 23:41:19,让她再选一次，她还是义无反顾的选择了有你的人生,928,https://www.douban.com/people/146088684/,2021-02-14
34841067,亵渎电影,4.0,2021-02-12 16:21:22,如果你要陪长辈看电影的话，那就看这部吧。基本上就是贾玲版的《夏洛特烦恼》，完成度很好，笑点和泪点都到位，感觉会是春节档期大众口碑最坚挺的一部电影。一开始你以为这是一个熟悉的穿越设定，最后一反转，你会发现这不仅仅是一次穿越，而穿越的背后正应了母女情的主题。完了结尾的字幕又补了一刀，原来这是贾玲自己的经历，用这样一部电影去追忆母亲年轻时的样子。穿越回八十年代，从工厂记忆，女排比赛，黑白电视到祖父悖论，都是能引发几代人共鸣的设计，以前都是看贾玲笑，这次是看贾玲哭，很多人却是跟着她笑着哭。,808,https://www.douban.com/people/zhangzongqian/,2021-02-12
34841067,索索,1.0,2021-02-12 11:13:55,贾玲你这样算不算恰烂钱？我就想问这个电影要干嘛？你要煽情没问题要找人客串没问题，要搞笑都没问题！可你什么都来一点。大杂糅无非就是要保证票房而已！,1228,https://www.douban.com/people/149056792/,2021-02-12
34841067,CrysBeer_CLC,5.0,2021-02-15 00:00:59,咋说呢，贾玲太牛了，不玩梗的那种搞笑，一点都不低俗，但是笑点通俗易懂，演员也都特别好，而且有一个点很戳我，就是后面暗示了王琴的发达不是因为靠男人，中国就是应该多有这样的思想纠正啊！！催泪的地方也容易产生共情，后半段我一边哭一边骂：这特么咋没完没了了……然后继续哭....好了好了，我爱我妈妈，虽然我们也会吵架，但是我很爱她，一直爱她,847,https://www.douban.com/people/196654773/,2021-02-15
34841067,守望电影,5.0,2021-02-12 13:59:14,没想到李焕英后劲这么大，电影讲了一个非常朴素的价值观，妈妈在成为妈妈之前，首先是她自己。即使我们都长大可以照顾自己，但在未成家前，妈妈说少做一顿饭她也会感到愧疚；我说妈妈你可以不用感到愧疚，她说你是孩子，你不懂母亲。近几年很努力地在让我的妈妈有一点自己的想法，我问她你喜欢吃什么，你喜欢看什么，你喜欢穿什么，你休息的时候就好好睡觉。我拼命地告诉她除了是妻子和母亲之外，她首先先是她自己，她这一辈子为别人活太多了，但是我只想她为自己活。希望每一个妈妈都能收获自由。,705,https://www.douban.com/people/57538819/,2021-02-12
34841067,茉莉味的条纹衫,5.0,2021-02-13 22:40:34,"新年第一部觉得最值得五星的片子，很好笑也很好哭。阳光下张小斐穿百褶裙真的漂亮，打排球真的飒。
另，沈腾叔叔的表演让我相信雪姨阿姨是靠自己让她女儿去米国念书的。
",729,https://www.douban.com/people/131360538/,2021-02-13
34841067,Kiiiii,4.0,2021-02-12 10:09:18,没有预料到的剧情，大年初一大家一起在电影院哭一场(⸝⸝⸝ᵒ̴̶̥́ ⌑ ᵒ̴̶̣̥̀⸝⸝⸝)所以她妈到底有没有想过走另一条路呢贾玲不知道也没人会知道了。,724,https://www.douban.com/people/kiontheway/,2021-02-12
34841067,百香果柠檬,5.0,2021-02-16 16:26:36,贾玲好棒 抢结婚证那里 结婚证被撕坏了 小斐眼里含泪的说 我这一生真的很幸福 你为什么就不相信呢 当时看的时候觉得很奇怪 后来全明白了 剧本好棒 拍的也很好 不过李焕英不管票房多少 她应该只想让贾玲健健康康 开开心心吧,634,https://www.douban.com/people/177394021/,2021-02-16
34841067,八喜吃多了,4.0,2021-02-24 01:34:37,我要强烈批评影片最后刻画母亲买票又退票在大雪天中一个人走回去的镜头，我不接受，母爱不是因为牺牲才伟大，爱与关怀本身就是伟大。,466,https://www.douban.com/people/zyq590/,2021-02-24
34841067,迟恩,5.0,2021-02-13 14:11:55,"我未来的女儿，我就让她健康快乐就行了。


",683,https://www.douban.com/people/122590136/,2021-02-13
34841067,裴村的劳伦斯,1.0,2021-02-12 20:54:05,说实话吧，这要都算电影，电影的门槛是太低了点。,1186,https://www.douban.com/people/165890231/,2021-02-12
